episode_id,source,modality,prompt_condition,condition,model,hmm_group,length,human_hmm_mean_loglik_per_step,trace_str
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,8,-2.6680679732155066,increase_concentration -> decrease_wavelength -> decrease_path_length -> decrease_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_concentration -> finish
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,3,-2.2695759212678306,increase_concentration -> increase_concentration -> finish
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,10,-2.1644829392774714,increase_wavelength -> increase_concentration -> increase_concentration -> increase_path_length -> increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_concentration -> increase_concentration -> finish
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,2,-2.7942118046515443,increase_wavelength -> finish
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,4,-2.098315905340607,increase_path_length -> decrease_path_length -> decrease_path_length -> finish
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,5,-1.6099408876989443,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,7,-2.1613769371266676,increase_wavelength -> decrease_wavelength -> decrease_concentration -> decrease_concentration -> decrease_wavelength -> increase_wavelength -> finish
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,7,-1.8548106027265125,decrease_wavelength -> increase_concentration -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> finish
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,6,-3.1421631449321272,increase_wavelength -> decrease_concentration -> decrease_wavelength -> decrease_path_length -> decrease_wavelength -> finish
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,7,-2.1694845513312493,increase_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_concentration -> decrease_concentration -> decrease_wavelength -> finish
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,3,-2.438516396142674,increase_path_length -> increase_path_length -> finish
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,5,-2.045368848813565,increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> finish
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,6,-1.592441068265518,increase_concentration -> increase_concentration -> decrease_concentration -> increase_concentration -> decrease_concentration -> finish
model_035,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,3,-2.1387391992699394,increase_wavelength -> increase_wavelength -> finish
model_036,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,4,-2.9151442877744826,increase_wavelength -> decrease_concentration -> decrease_wavelength -> finish
model_037,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,11,-2.009502956890329,increase_wavelength -> decrease_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_concentration -> decrease_wavelength -> decrease_wavelength -> decrease_concentration -> decrease_wavelength -> increase_wavelength -> finish
model_038,model,simulation,normal,simulation_normal,qwen25_vl_7b,qwen25_vl_7b__simulation__normal,7,-1.3832728576901885,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_039,model,simulation,normal,simulation_normal,qwen25_vl_3b,qwen25_vl_3b__simulation__normal,8,-1.3227458357473907,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> finish
model_040,model,simulation,normal,simulation_normal,qwen25_vl_7b,qwen25_vl_7b__simulation__normal,3,-2.1387391992699394,increase_wavelength -> increase_wavelength -> finish
model_041,model,simulation,normal,simulation_normal,qwen25_vl_7b,qwen25_vl_7b__simulation__normal,9,-1.284383497104303,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_042,model,simulation,normal,simulation_normal,qwen25_vl_3b,qwen25_vl_3b__simulation__normal,29,-1.3591085670696585,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_043,model,simulation,normal,simulation_normal,qwen25_vl_7b,qwen25_vl_7b__simulation__normal,14,-1.5359645498954921,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_wavelength -> increase_path_length -> increase_path_length -> finish
model_044,model,simulation,normal,simulation_normal,qwen25_vl_3b,qwen25_vl_3b__simulation__normal,12,-1.384415730462117,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> finish
model_045,model,simulation,normal,simulation_normal,qwen25_vl_7b,qwen25_vl_7b__simulation__normal,4,-1.8082736047434547,increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_046,model,simulation,normal,simulation_normal,qwen25_vl_7b,qwen25_vl_7b__simulation__normal,10,-1.9109757171742057,increase_concentration -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_047,model,simulation,normal,simulation_normal,qwen25_vl_3b,qwen25_vl_3b__simulation__normal,6,-2.1938466553876617,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> finish
model_048,model,simulation,normal,simulation_normal,qwen25_vl_7b,qwen25_vl_7b__simulation__normal,15,-1.6580280304964532,increase_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> increase_path_length -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> decrease_concentration -> decrease_concentration -> finish
model_049,model,simulation,normal,simulation_normal,qwen25_vl_3b,qwen25_vl_3b__simulation__normal,5,-1.6099408876989443,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_050,model,simulation,normal,simulation_normal,qwen25_vl_3b,qwen25_vl_3b__simulation__normal,47,-1.3483335714580118,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_051,model,simulation,normal,simulation_normal,qwen25_vl_3b,qwen25_vl_3b__simulation__normal,23,-1.6859766613851277,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_concentration -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> finish
model_052,model,simulation,normal,simulation_normal,qwen25_vl_7b,qwen25_vl_7b__simulation__normal,6,-2.319419427398073,increase_concentration -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_path_length -> finish
model_053,model,simulation,normal,simulation_normal,qwen25_vl_7b,qwen25_vl_7b__simulation__normal,10,-1.9104436907076436,increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_054,model,simulation,normal,simulation_normal,qwen25_vl_3b,qwen25_vl_3b__simulation__normal,25,-0.9882496402621815,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> finish
model_055,model,simulation,normal,simulation_normal,qwen25_vl_3b,qwen25_vl_3b__simulation__normal,6,-1.4777178863586073,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_056,model,simulation,normal,simulation_normal,qwen25_vl_7b,qwen25_vl_7b__simulation__normal,44,-1.626423094199309,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> decrease_wavelength -> increase_path_length -> increase_concentration -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> decrease_path_length -> decrease_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> decrease_path_length -> increase_path_length -> increase_path_length -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_path_length -> increase_wavelength -> finish
model_057,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,14,-2.8121993381155734,increase_wavelength -> decrease_path_length -> decrease_concentration -> decrease_wavelength -> increase_path_length -> increase_concentration -> decrease_path_length -> increase_path_length -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> finish
model_058,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,5,-1.6099408876989443,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_059,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,5,-2.5613355930678208,increase_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> finish
model_060,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,4,-2.3316525906552945,increase_wavelength -> increase_wavelength -> increase_concentration -> finish
model_061,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,34,-1.7371652522768135,increase_wavelength -> increase_wavelength -> decrease_concentration -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_path_length -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> decrease_path_length -> decrease_path_length -> decrease_concentration -> decrease_wavelength -> decrease_concentration -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> finish
model_062,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,9,-1.2573461516092221,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_063,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,3,-2.193504957848651,decrease_wavelength -> decrease_wavelength -> finish
model_064,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,11,-2.2980506514282646,increase_wavelength -> decrease_concentration -> increase_path_length -> increase_wavelength -> decrease_wavelength -> decrease_concentration -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> finish
model_065,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,28,-1.5251528535931327,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_concentration -> decrease_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_066,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,10,-1.5511761402328261,increase_wavelength -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_wavelength -> finish
model_067,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,5,-1.6426564643000152,increase_wavelength -> increase_wavelength -> decrease_wavelength -> decrease_wavelength -> finish
model_068,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,5,-2.1428191589586985,increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> finish
model_069,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,29,-1.66609086074362,increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_concentration -> increase_wavelength -> decrease_path_length -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_070,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,10,-1.954540612385771,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_path_length -> increase_path_length -> increase_path_length -> finish
model_071,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,7,-2.522983223114985,increase_concentration -> decrease_concentration -> increase_wavelength -> increase_path_length -> decrease_path_length -> increase_wavelength -> finish
model_072,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,12,-1.9606919428320682,increase_wavelength -> decrease_concentration -> decrease_concentration -> increase_wavelength -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_073,model,chart,normal,chart_normal,qwen25_vl_3b,qwen25_vl_3b__chart__normal,9,-1.4899876256442388,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> finish
model_074,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,5,-2.174361127255856,increase_concentration -> decrease_concentration -> increase_concentration -> increase_wavelength -> finish
model_075,model,chart,normal,chart_normal,qwen25_vl_7b,qwen25_vl_7b__chart__normal,20,-1.529481212948469,increase_wavelength -> increase_concentration -> increase_path_length -> decrease_concentration -> decrease_path_length -> increase_concentration -> decrease_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> decrease_concentration -> increase_concentration -> decrease_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> increase_concentration -> finish
model_076,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,11,-2.281625177100269,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_wavelength -> decrease_concentration -> decrease_path_length -> finish
model_077,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,12,-1.7776462980347498,increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> finish
model_078,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,6,-2.28969053883191,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> finish
model_079,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,5,-2.486201906398524,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> finish
model_080,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,7,-2.1366152981971003,increase_concentration -> increase_path_length -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_081,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,6,-2.6361688194795834,increase_wavelength -> increase_concentration -> increase_path_length -> decrease_wavelength -> increase_wavelength -> finish
model_082,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,5,-2.485586599804074,decrease_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> finish
model_083,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,10,-1.7487626246454286,increase_concentration -> increase_path_length -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_084,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,18,-1.4908788743534775,increase_wavelength -> increase_wavelength -> increase_concentration -> increase_wavelength -> decrease_wavelength -> increase_path_length -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_085,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,11,-1.87929596173468,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_086,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,11,-1.824139857504103,increase_wavelength -> increase_concentration -> increase_path_length -> decrease_wavelength -> decrease_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> increase_wavelength -> finish
model_087,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,7,-3.069769959396126,increase_wavelength -> increase_concentration -> increase_path_length -> decrease_wavelength -> decrease_concentration -> decrease_path_length -> finish
model_088,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,4,-2.873944449195054,increase_wavelength -> increase_concentration -> increase_path_length -> finish
model_089,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,4,-3.0169473897382018,increase_wavelength -> decrease_concentration -> increase_path_length -> finish
model_090,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,5,-2.486201906398524,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> finish
model_091,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,5,-2.486201906398524,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> finish
model_092,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,7,-2.0086887196647303,increase_wavelength -> decrease_wavelength -> increase_wavelength -> increase_wavelength -> increase_concentration -> increase_path_length -> finish
model_093,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,5,-2.486201906398524,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> finish
model_094,model,text,normal,text_normal,qwen35_4b,qwen35_4b__text__normal,7,-2.111759541606335,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> decrease_path_length -> finish
model_095,model,text,normal,text_normal,qwen35_9b,qwen35_9b__text__normal,5,-2.486201906398524,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> finish
model_096,model,text,student,text_student,qwen35_4b,qwen35_4b__text__student,11,-2.4546054784366174,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> decrease_concentration -> increase_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> finish
model_097,model,text,student,text_student,qwen35_4b,qwen35_4b__text__student,6,-2.245181891882362,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_path_length -> increase_path_length -> finish
model_098,model,text,student,text_student,qwen35_4b,qwen35_4b__text__student,6,-2.2452608503464244,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> finish
model_099,model,text,student,text_student,qwen35_9b,qwen35_9b__text__student,6,-2.2452608503464244,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> finish
model_100,model,text,student,text_student,qwen35_4b,qwen35_4b__text__student,15,-2.433356814404223,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> decrease_concentration -> increase_concentration -> increase_concentration -> decrease_wavelength -> increase_path_length -> decrease_concentration -> decrease_path_length -> decrease_wavelength -> increase_wavelength -> finish
model_101,model,text,student,text_student,qwen35_9b,qwen35_9b__text__student,7,-2.111759541606335,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> decrease_path_length -> finish
model_102,model,text,student,text_student,qwen35_4b,qwen35_4b__text__student,9,-2.622547465070049,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> decrease_concentration -> increase_wavelength -> decrease_path_length -> finish
model_103,model,text,student,text_student,qwen35_9b,qwen35_9b__text__student,7,-2.111759541606335,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> decrease_path_length -> finish
model_104,model,text,student,text_student,qwen35_4b,qwen35_4b__text__student,7,-2.1179903471177925,increase_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> decrease_path_length -> decrease_path_length -> finish
model_105,model,text,student,text_student,qwen35_9b,qwen35_9b__text__student,10,-2.8376964596454224,increase_wavelength -> increase_concentration -> increase_path_length -> decrease_wavelength -> decrease_wavelength -> decrease_path_length -> increase_concentration -> decrease_path_length -> decrease_concentration -> finish
model_106,model,text,student,text_student,qwen35_9b,qwen35_9b__text__student,7,-2.6712017846268528,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> decrease_concentration -> decrease_path_length -> finish
model_107,model,text,student,text_student,qwen35_4b,qwen35_4b__text__student,11,-2.4275344840958635,increase_wavelength -> increase_concentration -> decrease_wavelength -> decrease_concentration -> increase_path_length -> decrease_path_length -> increase_wavelength -> increase_wavelength -> increase_path_length -> decrease_path_length -> finish
model_108,model,text,student,text_student,qwen35_4b,qwen35_4b__text__student,8,-2.263822430427178,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> decrease_path_length -> increase_wavelength -> finish
model_109,model,text,student,text_student,qwen35_9b,qwen35_9b__text__student,12,-2.4975239678855714,decrease_concentration -> increase_concentration -> increase_wavelength -> increase_path_length -> decrease_wavelength -> decrease_concentration -> increase_concentration -> decrease_concentration -> increase_path_length -> increase_wavelength -> decrease_path_length -> finish
model_110,model,text,student,text_student,qwen35_4b,qwen35_4b__text__student,7,-2.111759541606335,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> decrease_path_length -> finish
model_111,model,text,student,text_student,qwen35_9b,qwen35_9b__text__student,35,-2.305622138102978,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> decrease_wavelength -> increase_wavelength -> decrease_wavelength -> increase_wavelength -> decrease_concentration -> increase_path_length -> increase_wavelength -> increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_wavelength -> increase_wavelength -> decrease_path_length -> decrease_wavelength -> increase_concentration -> increase_concentration -> increase_path_length -> decrease_concentration -> increase_path_length -> decrease_concentration -> increase_wavelength -> decrease_wavelength -> increase_path_length -> decrease_path_length -> increase_wavelength -> increase_wavelength -> decrease_concentration -> increase_concentration -> increase_path_length -> finish
model_112,model,text,student,text_student,qwen35_4b,qwen35_4b__text__student,7,-2.111759541606335,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> decrease_path_length -> finish
model_113,model,text,student,text_student,qwen35_9b,qwen35_9b__text__student,9,-2.3636754262864432,increase_wavelength -> decrease_wavelength -> increase_concentration -> increase_path_length -> decrease_path_length -> decrease_concentration -> increase_wavelength -> decrease_wavelength -> finish
model_114,model,text,student,text_student,qwen35_9b,qwen35_9b__text__student,7,-3.069769959396126,increase_wavelength -> increase_concentration -> increase_path_length -> decrease_wavelength -> decrease_concentration -> decrease_path_length -> finish
model_115,model,text,student,text_student,qwen35_9b,qwen35_9b__text__student,9,-2.1544105147733426,increase_wavelength -> decrease_wavelength -> increase_concentration -> decrease_concentration -> increase_path_length -> decrease_path_length -> increase_wavelength -> decrease_wavelength -> finish
